,LOAD (MW),LTSH O/L STEAM TEMP,PLATEN SH I/L STEAM TEMP,PLATEN SH O/L STEAM TEMP,FSH I/L STEAM TEMP,FSH O/L STEAM TEMP,LS PLATEN RH INLET BEFORE SPRAY TEMP,LS PLATEN RH INLET AFTER SPRAY TEMP,RS PLATEN RH INLET BEFORE SPRAY TEMP,RS PLATEN RH INLET AFTER SPRAY TEMP,LS FINAL RH INLET,LS FINAL RH OUTLET,RS FINAL RH INLET,RS FINAL RH OUTLET,,,,,,,,,,,,,FURNACE PRESSURE
14:13,270.45,435.6,401.1,516.5,497.6,542.3,314.6,256.0,315.0,516.5,460.0,539.2,461.4,527.2,0.08,0.00,3.466,3.24,3.440,-0.031,43.33,0.08,45.57,49.24,49.87,0.01,-161.01
14:15,270.25,435.1,400.3,517.3,496.5,542.3,314.5,255.9,314.9,517.3,459.6,538.4,460.6,526.5,0.08,0.00,3.472,3.23,3.423,-0.030,43.34,0.08,45.54,49.27,50.01,0.02,-161.83
14:17,269.81,434.2,401.9,516.2,498.3,541.9,314.6,256.0,315.0,516.2,458.5,537.1,459.7,525.2,0.08,0.00,3.511,3.25,3.463,-0.030,43.46,0.08,45.91,49.31,49.90,0.01,-123.80
14:19,270.19,433.8,401.5,518.4,499.1,542.4,315.3,256.9,315.6,518.4,457.5,536.1,459.3,524.1,0.08,0.00,3.492,3.27,3.456,-0.031,45.30,0.07,48.64,51.35,49.77,0.02,-134.66
14:21,270.31,434.7,400.1,521.0,495.8,543.0,316.5,262.0,316.8,521.0,458.4,536.5,460.4,524.6,0.08,0.00,3.510,3.26,3.454,-0.031,45.36,0.07,48.78,51.21,49.92,0.02,-126.29
14:23,277.77,435.5,399.9,520.5,498.1,542.1,317.1,314.2,317.4,520.5,459.4,537.3,462.1,525.6,0.08,0.00,3.530,3.40,3.531,-0.030,45.33,0.08,51.49,52.24,55.08,0.02,-114.24
14:25,279.49,436.0,399.1,521.5,496.1,542.7,318.8,317.2,319.1,521.5,460.0,539.2,465.2,526.7,0.08,0.00,3.563,3.45,3.586,-0.031,45.48,0.07,51.66,52.29,55.14,0.02,-148.31
14:27,282.42,436.8,396.7,520.9,494.8,542.6,319.2,317.8,319.6,520.9,461.9,542.7,469.2,528.3,0.08,0.00,3.571,3.49,3.620,-0.030,45.27,0.08,51.47,52.16,55.03,0.02,-105.97
14:29,288.20,435.9,398.2,517.4,497.9,541.5,320.6,319.2,320.9,517.4,462.5,545.1,470.9,529.2,0.09,0.00,3.608,3.51,3.648,-0.031,48.47,0.08,52.54,53.23,55.03,0.02,-133.53
14:31,285.72,435.9,399.3,522.2,494.9,543.7,321.6,320.2,321.9,522.2,463.3,547.1,472.9,530.6,0.09,0.00,3.653,3.55,3.644,-0.030,48.36,0.07,52.72,53.25,55.12,0.02,-137.26
14:33,286.33,437.3,395.8,525.0,493.2,543.3,321.5,320.1,321.9,525.0,466.1,550.7,476.9,533.9,0.09,0.01,3.687,3.56,3.723,-0.031,48.31,0.07,52.56,53.20,55.02,0.02,-114.11
14:35,292.09,437.0,398.5,522.3,495.1,541.6,321.0,319.7,321.5,522.3,467.0,552.9,478.2,535.4,0.09,0.01,3.705,3.60,3.711,-0.031,48.38,0.07,52.41,53.20,55.05,0.02,-130.83
14:37,291.95,436.0,397.3,521.2,494.0,542.4,320.5,319.1,320.9,521.2,466.9,554.0,478.4,535.5,0.09,0.00,3.697,3.57,3.713,-0.030,48.30,0.07,52.68,51.22,52.03,0.02,-136.58
14:39,291.79,434.6,397.3,518.1,495.1,541.5,319.6,318.3,320.1,518.1,466.5,554.4,478.6,535.7,0.09,0.01,3.652,3.52,3.663,-0.030,48.30,0.08,52.68,51.30,51.99,0.02,-125.49
14:41,293.40,432.0,399.3,515.3,497.0,541.7,318.9,317.7,319.4,515.3,464.9,553.3,476.7,534.0,0.08,0.01,3.626,3.49,3.611,-0.031,48.46,0.08,54.59,51.24,51.84,0.01,-145.75
14:43,293.59,430.0,399.7,515.7,497.7,542.3,318.9,317.7,319.3,515.7,463.5,551.5,474.4,532.2,0.09,0.01,3.639,3.50,3.611,-0.031,48.46,0.07,54.76,51.17,51.92,0.02,-121.92
14:45,293.39,429.0,400.9,516.4,497.5,542.4,319.1,317.8,319.5,516.4,462.5,549.9,473.1,531.2,0.08,0.01,3.661,3.50,3.619,-0.031,48.38,0.07,54.37,51.27,52.00,0.01,-136.00
14:47,293.59,428.4,401.3,517.4,497.0,542.6,319.2,317.9,319.6,517.4,461.9,548.5,472.3,530.3,0.08,0.01,3.631,3.52,3.638,-0.030,48.41,0.08,54.54,51.24,52.02,0.02,-155.71
14:49,293.40,427.9,401.5,518.1,496.5,542.5,319.3,317.9,319.7,518.1,461.9,547.8,472.3,529.9,0.09,0.00,3.646,3.49,3.663,-0.031,48.36,0.07,54.50,51.16,51.97,0.02,-126.47
14:51,293.21,427.7,401.9,519.6,497.7,542.5,319.2,317.8,319.6,519.6,462.5,548.0,472.1,529.7,0.09,0.00,3.628,3.51,3.624,-0.031,48.53,0.07,54.57,51.33,52.08,0.02,-140.80
14:53,293.46,427.5,402.4,520.0,497.1,542.3,319.1,317.7,319.5,520.0,463.0,548.0,472.7,530.2,0.08,0.00,3.625,3.49,3.650,-0.031,48.31,0.08,54.58,51.18,51.85,0.01,-140.12
14:55,293.10,427.4,402.1,519.9,496.5,542.3,319.0,317.6,319.4,519.9,462.8,548.0,472.7,530.4,0.09,0.00,3.651,3.52,3.676,-0.031,48.36,0.07,54.17,51.23,51.96,0.02,-120.48
14:57,293.11,427.4,403.0,519.0,497.4,542.3,319.1,317.8,319.5,519.0,462.0,547.9,471.9,530.0,0.08,0.00,3.616,3.50,3.671,-0.031,48.29,0.08,54.77,51.11,51.86,0.02,-141.83
14:59,293.54,427.9,400.7,520.9,497.4,542.4,319.7,318.3,320.0,520.9,461.7,547.8,471.9,529.8,0.08,0.00,3.621,3.50,3.642,-0.031,49.22,0.08,55.00,51.16,52.03,0.01,-140.61
15:01,293.65,428.5,400.5,520.4,496.6,542.4,319.9,318.6,320.3,520.4,462.4,548.1,472.6,530.2,0.08,0.00,3.616,3.49,3.678,-0.031,49.41,0.07,54.81,51.25,51.92,0.02,-107.54
15:03,293.22,428.8,400.1,519.0,496.4,542.1,319.8,318.6,320.2,519.0,462.7,548.5,473.0,530.6,0.08,0.00,3.618,3.49,3.665,-0.031,49.28,0.08,54.42,51.27,51.92,0.01,-141.64
15:05,293.49,428.7,399.8,519.1,496.5,542.5,319.7,318.5,320.1,519.1,462.6,548.6,473.1,530.8,0.08,0.00,3.644,3.51,3.685,-0.030,49.38,0.07,54.68,51.18,51.95,0.02,-119.60
15:07,293.84,429.1,399.3,518.9,496.0,542.6,319.8,318.5,320.2,518.9,463.0,549.4,473.5,531.3,0.08,0.00,3.591,3.49,3.707,-0.031,49.36,0.07,54.47,51.21,51.96,0.02,-117.48
15:09,287.49,427.5,399.1,511.4,495.1,540.3,319.8,318.6,320.1,511.4,461.0,547.2,470.9,529.0,0.08,0.00,-0.030,3.51,3.696,0.175,53.52,0.07,0.03,54.17,54.03,0.01,-156.91
15:11,274.62,422.7,407.3,498.3,494.3,533.1,322.1,320.9,322.4,498.3,447.8,533.0,459.0,517.6,0.08,0.00,-0.030,3.33,3.658,3.332,53.45,0.07,0.04,54.30,54.11,40.86,-53.05
15:13,259.84,427.5,408.3,516.9,513.5,538.3,325.3,324.1,325.5,516.9,441.9,526.4,459.0,513.8,0.08,0.00,-0.031,3.42,3.738,3.358,53.36,0.07,0.03,54.11,53.94,46.92,-82.07
15:15,257.08,441.0,395.9,539.8,519.4,557.0,332.5,331.1,332.4,539.8,455.4,538.5,474.2,523.4,0.08,0.00,-0.031,3.42,3.772,3.384,53.41,0.07,0.04,54.08,54.20,46.90,-149.76
15:17,263.32,453.4,392.5,548.7,502.0,565.4,340.3,338.8,340.3,548.7,473.5,556.0,487.7,537.2,0.08,0.00,-0.031,3.41,3.813,3.436,53.56,0.07,0.03,54.07,53.99,46.95,-124.12
15:19,273.44,461.9,389.9,549.0,503.2,561.6,343.9,275.3,344.1,549.0,486.4,568.3,497.7,551.3,0.08,0.00,-0.031,3.41,3.874,3.500,53.31,0.07,0.04,54.19,54.10,46.84,-144.64
15:21,282.69,465.6,386.7,542.1,499.1,558.7,345.7,254.0,346.0,542.1,490.5,574.7,500.9,560.7,0.08,0.00,-0.031,3.42,3.861,3.429,53.35,0.07,0.04,54.31,53.93,47.82,-122.71
15:23,296.03,465.3,385.0,533.3,492.3,554.1,345.1,253.7,345.6,533.3,489.4,575.8,495.7,563.0,0.08,0.00,-0.030,3.46,3.899,3.438,53.33,0.08,0.05,54.23,54.11,47.84,-136.18
15:25,298.01,461.5,384.4,520.4,481.1,545.8,342.6,254.7,343.2,520.4,485.5,570.7,486.8,560.3,0.08,0.00,-0.031,3.45,3.920,3.466,53.38,0.07,0.05,54.34,54.01,47.77,-137.54
15:27,294.78,457.0,379.5,514.2,478.2,537.1,335.7,251.9,336.5,514.2,481.1,563.7,479.8,556.4,0.08,0.00,-0.030,3.47,3.957,3.463,53.33,0.07,0.04,54.08,54.14,47.86,-116.38
15:29,294.36,453.1,377.8,507.4,493.3,535.6,327.9,252.5,328.7,507.4,478.3,559.1,475.0,553.8,0.08,0.00,-0.031,3.48,3.973,3.452,53.39,0.07,0.04,54.16,53.97,43.86,-125.21
15:31,293.34,449.0,384.9,510.8,491.5,539.1,324.4,251.4,325.0,510.8,476.8,556.2,471.8,551.9,0.08,0.00,-0.031,3.36,3.952,3.343,51.23,0.07,0.05,54.14,53.90,41.85,-151.08
15:33,292.25,444.4,394.8,507.1,489.6,540.0,322.7,250.6,323.2,507.1,472.7,551.1,467.3,548.8,0.08,0.00,-0.031,3.35,3.977,3.289,52.47,0.07,0.05,54.16,48.87,41.92,-93.68
15:35,291.69,439.3,395.9,512.7,495.9,540.7,321.7,294.7,322.1,512.7,468.4,546.1,463.3,544.4,0.08,0.00,-0.031,3.30,3.913,3.349,53.29,0.07,0.06,54.07,48.97,46.83,-139.83
15:37,291.79,436.7,398.8,521.9,492.4,542.4,323.2,302.7,323.5,521.9,467.1,544.6,465.3,541.5,0.08,0.00,-0.031,3.35,3.942,3.382,53.41,0.07,0.06,54.18,48.95,47.88,-120.20
15:39,292.51,436.6,400.0,527.3,491.2,542.6,324.7,306.9,325.1,527.3,468.8,547.5,471.5,542.1,0.08,0.01,-0.031,3.38,3.949,3.431,53.39,0.07,0.04,54.28,49.04,47.83,-100.24
15:41,294.99,437.3,400.0,533.1,493.1,542.5,326.0,309.5,326.3,533.1,470.8,551.9,477.4,544.4,0.08,0.01,-0.031,3.42,3.940,3.387,53.24,0.07,0.04,54.30,49.97,48.77,-117.06
15:43,294.52,439.1,401.0,534.3,491.7,544.0,326.9,310.8,327.2,534.3,472.0,556.8,481.5,546.4,0.08,0.01,-0.031,3.45,3.947,3.403,53.37,0.06,0.04,54.25,49.93,48.80,-126.13
15:45,293.82,440.5,402.3,532.3,489.8,543.1,327.3,311.4,327.6,532.3,471.3,558.6,482.4,546.8,0.08,0.01,-0.031,3.44,3.981,3.394,54.48,0.07,0.04,54.25,49.91,48.72,-98.64
15:47,294.13,441.9,402.1,533.6,490.7,541.1,327.4,311.9,327.7,533.6,471.0,558.6,480.5,544.7,0.08,0.01,-0.031,3.41,4.008,3.408,54.40,0.08,0.05,54.11,49.98,50.29,-131.05
15:49,295.20,444.1,398.1,534.5,491.7,542.4,327.6,311.9,327.8,534.5,473.0,559.2,480.3,545.8,0.08,0.00,-0.030,3.42,3.961,3.415,54.40,0.06,0.04,54.13,49.96,50.34,-89.52
15:51,295.17,445.5,399.6,533.3,490.9,543.2,327.5,301.2,327.8,533.3,474.1,559.8,481.4,547.5,0.08,0.01,-0.031,3.41,3.909,3.412,54.42,0.07,0.04,54.16,47.72,50.24,-88.20
15:53,295.62,446.4,397.6,532.6,490.7,542.9,327.1,258.0,327.4,532.6,474.5,560.3,480.5,548.1,0.08,0.01,-0.031,3.45,3.943,3.390,54.40,0.07,0.04,54.17,47.91,50.28,-119.63
15:55,291.37,446.3,397.4,530.6,489.3,542.4,325.4,255.0,325.8,530.6,474.4,558.4,477.2,547.9,0.08,0.01,-0.031,3.41,3.899,3.373,54.41,0.07,0.04,54.27,47.82,50.32,-103.38
15:57,290.55,446.2,397.9,529.4,489.8,541.9,323.4,253.5,323.8,529.4,474.1,556.7,474.5,547.9,0.08,0.01,-0.030,3.39,3.867,3.376,52.57,0.07,0.04,54.16,44.44,47.91,-131.64
15:59,280.99,444.9,400.3,525.5,486.0,539.8,320.8,250.7,321.3,525.5,471.1,552.7,470.4,545.7,0.08,0.01,-0.031,3.29,3.787,3.227,48.40,0.07,0.05,54.28,44.46,44.84,-108.65
16:01,281.19,443.1,400.1,525.6,489.3,537.9,317.0,249.2,317.5,525.6,468.3,549.1,467.6,544.0,0.08,0.01,-0.030,3.26,3.744,3.189,48.32,0.06,0.04,54.25,44.55,44.82,-110.18
16:03,280.92,440.7,404.2,523.9,492.3,538.9,314.9,248.3,315.3,523.9,464.9,546.0,463.6,540.7,0.08,0.01,-0.031,3.24,3.758,3.182,48.37,0.07,0.04,54.17,44.55,44.93,-142.55
16:05,284.14,437.7,405.1,523.8,494.0,540.6,314.3,248.6,314.6,523.8,461.9,542.5,459.0,536.9,0.08,0.00,-0.031,3.20,3.739,3.190,48.37,0.07,0.04,54.24,44.36,44.73,-92.22
16:07,283.40,434.5,408.8,524.0,496.4,540.5,314.9,248.8,315.2,524.0,458.1,537.2,455.4,533.1,0.08,0.00,-0.031,3.24,3.702,3.204,48.35,0.08,0.05,54.22,44.57,44.79,-112.78
16:09,292.31,432.7,409.1,526.2,494.8,541.8,316.4,250.5,316.5,526.2,455.9,534.1,453.6,529.8,0.08,0.01,-0.030,3.31,3.738,3.308,51.41,0.07,0.04,54.08,46.82,49.88,-90.36
16:11,291.17,431.8,411.8,528.8,497.1,541.2,319.4,252.4,319.5,528.8,454.4,531.8,452.7,527.4,0.08,0.00,-0.031,3.35,3.780,3.333,51.25,0.07,0.04,54.26,46.80,49.91,-86.88
16:13,289.76,432.9,410.4,532.3,494.7,542.3,323.8,254.3,323.7,532.3,454.9,530.9,454.6,526.7,0.08,0.00,-0.031,3.36,3.784,3.319,51.38,0.08,0.05,54.07,46.78,49.81,-138.50
16:15,290.54,435.3,410.0,534.8,494.3,541.6,327.8,256.5,327.8,534.8,457.1,532.2,457.3,527.5,0.08,0.00,-0.030,3.40,3.778,3.318,51.31,0.07,0.04,54.16,46.81,49.90,-121.00
16:17,285.62,438.3,406.6,535.9,493.6,541.6,330.5,257.3,330.6,535.9,460.1,533.8,460.2,529.1,0.08,0.00,-0.030,3.37,3.783,3.357,51.41,0.07,0.04,54.16,46.80,49.85,-78.92
16:19,281.10,442.3,402.1,538.2,493.1,542.1,331.9,257.1,332.0,538.2,464.4,537.5,464.4,532.5,0.08,0.00,-0.030,3.37,3.771,3.339,51.43,0.08,0.05,54.24,46.76,49.80,-135.52
16:21,275.76,446.5,399.3,536.4,490.9,542.8,333.0,256.8,333.1,536.4,468.6,542.0,468.7,537.0,0.08,0.01,-0.030,3.33,3.721,3.252,46.30,0.07,0.04,49.34,43.65,44.77,-127.12
16:23,256.93,450.7,395.3,537.5,492.1,542.7,330.8,251.2,331.3,537.5,471.6,545.8,471.7,540.6,0.08,0.01,-0.031,3.30,3.696,3.228,40.46,0.07,0.04,42.01,43.80,41.84,-108.91
16:25,249.85,455.1,393.0,533.8,490.5,544.1,326.0,245.6,326.4,533.8,473.5,548.5,476.0,544.8,0.08,0.01,-0.031,3.19,3.606,3.029,40.28,0.08,0.05,40.39,43.69,39.85,-166.50
16:27,245.73,454.9,398.7,528.4,485.9,539.7,323.7,244.3,324.1,528.4,470.2,547.7,473.6,542.6,0.08,0.01,-0.031,3.20,3.578,2.820,40.32,0.07,0.04,40.45,43.65,39.93,-127.58
16:29,244.85,452.5,394.0,528.4,493.9,535.7,320.2,242.8,320.6,528.4,466.0,545.5,468.6,538.3,0.08,0.01,-0.031,3.20,3.626,2.816,40.35,0.08,0.05,40.43,43.65,39.90,-111.92
16:31,243.99,448.2,399.3,523.1,499.5,538.5,319.0,242.1,319.2,523.1,461.1,540.6,463.8,533.8,0.08,0.00,-0.031,3.19,3.575,2.796,40.39,0.07,0.04,40.38,43.74,39.95,-139.56
16:33,238.25,444.2,398.3,526.2,497.9,540.9,320.2,254.4,320.4,526.2,456.6,535.9,460.0,529.0,0.08,0.01,-0.031,3.20,3.603,2.796,40.37,0.08,0.05,40.27,43.52,39.86,-127.70
16:35,234.11,443.0,394.8,529.3,495.8,542.3,320.4,282.6,320.5,529.3,456.8,534.8,460.3,527.2,0.08,0.01,-0.031,3.19,3.532,2.778,45.42,0.08,0.05,40.38,43.71,39.90,-116.34
16:37,234.59,443.3,397.5,530.9,495.2,541.5,321.8,293.0,321.8,530.9,457.4,535.0,464.7,527.9,0.08,0.01,-0.031,3.20,3.553,2.796,46.84,0.08,0.05,43.39,43.62,43.85,-117.29
16:39,235.38,445.0,393.5,537.2,497.7,542.1,323.1,298.8,323.1,537.2,459.2,538.6,469.8,529.2,0.08,0.01,-0.031,3.23,3.574,2.829,47.26,0.08,0.05,45.14,43.76,43.88,-121.66
16:41,236.58,448.3,386.4,540.8,494.3,544.5,324.7,302.9,324.7,540.8,462.9,544.1,475.8,532.8,0.08,0.01,-0.031,3.29,3.630,2.876,47.36,0.07,0.04,45.36,45.75,43.81,-118.31
16:43,241.32,451.5,384.3,539.3,492.7,544.6,325.5,305.1,325.6,539.3,467.3,550.0,481.5,537.3,0.08,0.01,-0.030,3.29,3.702,2.889,48.26,0.07,0.05,45.30,47.88,45.82,-102.56
16:45,245.12,453.2,384.3,535.1,489.1,543.1,326.2,306.8,326.3,535.1,470.0,554.4,484.8,540.7,0.08,0.01,-0.031,3.34,3.708,2.892,48.34,0.08,0.05,45.35,47.75,45.85,-127.44
16:47,245.09,455.0,382.3,533.1,487.9,541.8,325.9,305.1,326.1,533.1,470.9,557.6,487.2,543.7,0.08,0.01,-0.031,3.35,3.700,2.883,48.36,0.07,0.04,45.38,47.84,45.82,-112.92
16:49,244.90,456.7,382.5,531.3,486.6,540.6,325.1,303.3,325.3,531.3,471.1,560.1,488.5,545.2,0.08,0.01,-0.031,3.31,3.727,2.882,48.37,0.08,0.05,45.36,47.79,45.82,-123.01
16:51,245.95,458.2,383.0,530.4,486.6,540.2,323.9,298.9,324.1,530.4,471.9,562.3,489.5,546.9,0.08,0.00,-0.031,3.32,3.737,2.872,48.35,0.07,0.04,46.25,47.82,46.78,-123.36
16:53,250.15,458.5,383.7,527.5,485.7,539.1,323.3,298.7,323.5,527.5,470.8,562.8,489.3,547.1,0.08,0.00,-0.031,3.30,3.749,2.857,48.35,0.07,0.04,46.40,47.78,46.81,-106.88
16:55,250.95,458.1,384.2,526.7,486.7,537.9,322.1,253.0,322.3,526.7,468.8,562.2,488.2,546.3,0.08,0.00,-0.031,3.35,3.772,2.880,48.35,0.08,0.05,46.18,47.86,46.86,-110.59
16:57,250.61,458.0,384.7,526.0,489.3,539.6,320.8,242.2,321.0,526.0,468.5,562.5,485.7,546.3,0.08,0.00,-0.030,3.34,3.773,2.850,48.34,0.08,0.05,46.47,47.78,46.94,-113.03
16:59,251.04,457.8,388.2,525.5,488.6,540.9,319.7,241.4,319.9,525.5,467.5,560.4,480.4,546.0,0.08,0.00,-0.030,3.32,3.766,2.876,48.33,0.07,0.05,46.30,47.89,46.81,-127.98
17:01,250.66,457.2,389.8,526.8,490.0,541.3,318.4,240.5,318.6,526.8,466.7,557.0,476.2,545.7,0.08,0.00,-0.031,3.30,3.767,2.873,48.35,0.07,0.04,46.15,47.89,46.83,-107.09
17:03,250.61,456.7,391.0,527.9,489.7,542.2,316.8,239.9,317.1,527.9,466.6,554.8,473.3,545.4,0.08,0.00,-0.031,3.31,3.753,2.871,48.34,0.07,0.04,46.23,47.78,46.88,-125.97
17:05,253.06,455.8,391.7,528.0,489.4,541.9,314.8,239.4,315.1,528.0,466.5,552.7,470.9,544.5,0.08,0.00,-0.030,3.29,3.785,2.875,48.38,0.07,0.04,46.36,47.90,46.83,-106.23
17:07,262.44,453.3,394.9,525.4,487.4,539.7,314.3,241.3,314.4,525.4,464.8,549.9,467.6,542.4,0.08,0.00,-0.031,3.32,3.790,2.882,49.35,0.08,0.05,46.24,47.71,46.78,-109.97
17:09,264.20,449.0,396.6,524.1,493.9,537.2,314.1,242.4,314.3,524.1,461.2,545.0,461.1,537.7,0.08,0.00,-0.031,3.34,3.763,2.858,49.39,0.07,0.05,46.27,47.85,46.79,-126.11
17:11,263.95,445.5,398.5,525.0,494.0,540.9,314.2,242.5,314.3,525.0,458.6,540.7,457.7,535.4,0.08,0.00,-0.030,3.36,3.803,2.860,49.39,0.07,0.04,46.42,47.89,46.79,-112.26
17:13,263.10,443.2,398.9,527.0,492.0,541.6,315.3,242.7,315.4,527.0,456.0,537.0,458.3,535.0,0.08,0.21,-0.031,3.30,3.803,2.868,49.39,0.08,0.04,46.30,47.80,48.82,-75.30
17:15,266.39,442.2,401.7,528.9,494.3,541.0,316.7,243.8,316.7,528.9,453.0,535.1,459.8,533.8,0.08,1.29,-0.030,3.22,3.731,2.815,49.37,0.07,0.05,46.18,47.83,48.84,-24.55
17:17,265.90,443.1,402.6,530.1,494.2,541.6,319.4,245.1,319.4,530.1,453.7,535.0,456.4,529.3,0.08,2.52,-0.031,3.27,3.790,2.815,36.34,29.92,0.05,46.33,47.80,48.86,-3.03
17:19,267.90,446.9,403.3,536.8,495.4,542.7,321.9,246.0,321.8,536.8,457.7,535.5,455.3,529.6,0.08,2.53,-0.031,3.32,3.814,2.961,30.35,33.05,0.05,46.34,47.67,48.87,-73.65
17:21,270.15,453.6,394.9,546.1,501.5,548.8,324.2,247.4,324.2,546.1,468.2,541.7,461.8,537.8,0.08,2.74,-0.031,3.36,3.821,2.958,30.21,32.98,0.05,46.32,47.79,48.87,-103.92
17:23,269.40,458.9,391.6,542.0,499.1,553.1,327.1,247.6,327.0,542.0,475.8,547.6,467.8,545.5,0.08,2.69,-0.031,3.38,3.822,2.988,30.29,33.07,0.05,46.32,47.80,48.89,-79.62
17:25,269.10,463.0,389.8,537.4,496.2,553.2,328.6,248.0,328.7,537.4,480.7,552.1,471.6,551.7,0.08,2.72,-0.031,3.42,3.840,2.970,28.26,33.08,0.05,46.51,47.79,48.84,-133.75
17:27,269.00,465.8,388.6,533.0,493.8,551.2,328.9,247.8,329.1,533.0,483.0,554.6,473.8,555.3,0.07,2.69,-0.031,3.38,3.834,2.969,28.29,32.98,0.05,46.34,47.91,48.90,-115.06
